event_date,year,month,day,event_type,country,admin1,fatalities,actor1_type,actor2_type,interaction_type,is_terrorist_group_related,terrorist_group_filiation,is_pmc_related
2021-12-05,2021,12,5,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Violence against civilians,Mali,Segou,4,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Explosions/Remote violence,Mali,Gao,0,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Battles,Mali,Gao,7,Political Militias,Political Militias,POLITICAL MILITIA VERSUS POLITICAL MILITIA,0,None,0
2021-12-05,2021,12,5,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,None,SOLE REBEL ACTION,1,Al-Qaeda,0
2021-12-05,2021,12,5,Battles,Mali,Kidal,0,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Strategic developments,Mali,Menaka,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-12-05,2021,12,5,Battles,Burkina Faso,Sahel,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-12-05,2021,12,5,Violence against civilians,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Battles,Burkina Faso,Est,6,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Explosions/Remote violence,Burkina Faso,Est,4,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Explosions/Remote violence,Burkina Faso,Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Strategic developments,Burkina Faso,Sud-Ouest,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Explosions/Remote violence,Burkina Faso,Est,2,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Explosions/Remote violence,Niger,Tillaberi,4,External/Other Forces,Rebel Groups,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Explosions/Remote violence,Niger,Tillaberi,4,External/Other Forces,Rebel Groups,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Strategic developments,Burkina Faso,Sahel,0,External/Other Forces,Rebel Groups,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-12-05,2021,12,5,Violence against civilians,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-04,2021,12,4,Battles,Burkina Faso,Sahel,13,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-12-04,2021,12,4,Violence against civilians,Burkina Faso,Sahel,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-12-04,2021,12,4,Battles,Mali,Gao,0,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-12-04,2021,12,4,Explosions/Remote violence,Mali,Kidal,0,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-12-04,2021,12,4,Explosions/Remote violence,Mali,Gao,0,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,0,None,0
2021-12-04,2021,12,4,Violence against civilians,Burkina Faso,Nord,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-04,2021,12,4,Strategic developments,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-04,2021,12,4,Battles,Burkina Faso,Sahel,12,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-04,2021,12,4,Battles,Niger,Tillaberi,24,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,0,None,0
2021-12-03,2021,12,3,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Strategic developments,Mali,Gao,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-12-03,2021,12,3,Violence against civilians,Mali,Gao,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-12-03,2021,12,3,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Battles,Niger,Tillaberi,6,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Violence against civilians,Mali,Mopti,32,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Explosions/Remote violence,Burkina Faso,Est,2,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Battles,Mali,Tombouctou,1,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Violence against civilians,Burkina Faso,Centre-Est,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-12-03,2021,12,3,Violence against civilians,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-03,2021,12,3,Violence against civilians,Burkina Faso,Centre-Est,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-12-02,2021,12,2,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-02,2021,12,2,Strategic developments,Burkina Faso,Cascades,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-02,2021,12,2,Violence against civilians,Burkina Faso,Est,3,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-02,2021,12,2,Battles,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-02,2021,12,2,Battles,Burkina Faso,Est,4,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-02,2021,12,2,Battles,Burkina Faso,Sahel,2,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-02,2021,12,2,Violence against civilians,Mali,Mopti,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-02,2021,12,2,Strategic developments,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-12-01,2021,12,1,Battles,Mali,Tombouctou,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-01,2021,12,1,Battles,Burkina Faso,Nord,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-12-01,2021,12,1,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-12-01,2021,12,1,Explosions/Remote violence,Burkina Faso,Cascades,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-01,2021,12,1,Battles,Burkina Faso,Est,10,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-12-01,2021,12,1,Explosions/Remote violence,Burkina Faso,Centre-Est,4,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-12-01,2021,12,1,Strategic developments,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-11-30,2021,11,30,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-30,2021,11,30,Battles,Mali,Mopti,5,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-30,2021,11,30,Battles,Burkina Faso,Centre-Nord,21,Identity Militias,Rebel Groups,REBELS VERSUS IDENTITY MILITIA,0,None,0
2021-11-30,2021,11,30,Explosions/Remote violence,Burkina Faso,Boucle du Mouhoun,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-30,2021,11,30,Explosions/Remote violence,Burkina Faso,Boucle du Mouhoun,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-30,2021,11,30,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-30,2021,11,30,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Explosions/Remote violence,Burkina Faso,Est,2,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Battles,Mali,Mopti,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-29,2021,11,29,Strategic developments,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Violence against civilians,Mali,Mopti,4,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Strategic developments,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Explosions/Remote violence,Burkina Faso,Boucle du Mouhoun,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Strategic developments,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Strategic developments,Burkina Faso,Est,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-29,2021,11,29,Battles,Mali,Bamako,0,Political Militias,Political Militias,POLITICAL MILITIA VERSUS POLITICAL MILITIA,0,None,0
2021-11-29,2021,11,29,Violence against civilians,Mali,Gao,2,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-29,2021,11,29,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-11-29,2021,11,29,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-28,2021,11,28,Battles,Mali,Menaka,0,Political Militias,Political Militias,POLITICAL MILITIA VERSUS POLITICAL MILITIA,0,None,0
2021-11-28,2021,11,28,Explosions/Remote violence,Burkina Faso,Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-28,2021,11,28,Explosions/Remote violence,Burkina Faso,Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-28,2021,11,28,Violence against civilians,Mali,Menaka,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-28,2021,11,28,Violence against civilians,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-11-28,2021,11,28,Battles,Burkina Faso,Nord,5,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Violence against civilians,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Violence against civilians,Burkina Faso,Cascades,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Violence against civilians,Burkina Faso,Est,2,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-27,2021,11,27,Violence against civilians,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Strategic developments,Burkina Faso,Est,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Explosions/Remote violence,Burkina Faso,Cascades,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Strategic developments,Burkina Faso,Est,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Strategic developments,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-27,2021,11,27,Strategic developments,Mali,Gao,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-11-26,2021,11,26,Violence against civilians,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Battles,Burkina Faso,Nord,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-26,2021,11,26,Battles,Mali,Tombouctou,1,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Violence against civilians,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-11-26,2021,11,26,Violence against civilians,Mali,Sikasso,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Battles,Mali,Mopti,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Violence against civilians,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Strategic developments,Burkina Faso,Est,0,Rebel Groups,None,SOLE REBEL ACTION,1,Al-Qaeda,0
2021-11-26,2021,11,26,Battles,Burkina Faso,Sahel,3,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Explosions/Remote violence,Burkina Faso,Boucle du Mouhoun,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Explosions/Remote violence,Niger,Tillaberi,3,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-26,2021,11,26,Explosions/Remote violence,Burkina Faso,Boucle du Mouhoun,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-25,2021,11,25,Battles,Mali,Mopti,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-25,2021,11,25,Battles,Burkina Faso,Est,1,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-25,2021,11,25,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-25,2021,11,25,Battles,Burkina Faso,Sahel,10,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-25,2021,11,25,Battles,Mali,Menaka,0,Identity Militias,Rebel Groups,REBELS VERSUS IDENTITY MILITIA,0,None,0
2021-11-25,2021,11,25,Battles,Niger,Tahoua,0,Identity Militias,Rebel Groups,REBELS VERSUS IDENTITY MILITIA,0,None,0
2021-11-25,2021,11,25,Battles,Burkina Faso,Est,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-25,2021,11,25,Battles,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,0,None,0
2021-11-24,2021,11,24,Violence against civilians,Mali,Mopti,4,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-24,2021,11,24,Battles,Niger,Tahoua,32,Identity Militias,Rebel Groups,REBELS VERSUS IDENTITY MILITIA,0,None,0
2021-11-24,2021,11,24,Violence against civilians,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-24,2021,11,24,Battles,Burkina Faso,Sud-Ouest,1,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-24,2021,11,24,Battles,Burkina Faso,Cascades,15,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-24,2021,11,24,Battles,Burkina Faso,Sud-Ouest,15,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-24,2021,11,24,Battles,Burkina Faso,Nord,14,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-24,2021,11,24,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,0,None,0
2021-11-24,2021,11,24,Explosions/Remote violence,Burkina Faso,Cascades,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-23,2021,11,23,Violence against civilians,Burkina Faso,Est,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-23,2021,11,23,Violence against civilians,Mali,Tombouctou,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-23,2021,11,23,Strategic developments,Mali,Mopti,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-23,2021,11,23,Battles,Mali,Mopti,2,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-23,2021,11,23,Violence against civilians,Mali,Menaka,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-23,2021,11,23,Strategic developments,Burkina Faso,Est,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-23,2021,11,23,Violence against civilians,Burkina Faso,Sud-Ouest,16,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,0
2021-11-23,2021,11,23,Violence against civilians,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-23,2021,11,23,Strategic developments,Burkina Faso,Est,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-22,2021,11,22,Explosions/Remote violence,Mali,Mopti,0,External/Other Forces,Rebel Groups,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-11-22,2021,11,22,Violence against civilians,Mali,Tombouctou,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-22,2021,11,22,Violence against civilians,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-11-22,2021,11,22,Strategic developments,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-22,2021,11,22,Explosions/Remote violence,Burkina Faso,Centre-Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-22,2021,11,22,Strategic developments,Burkina Faso,Centre-Nord,0,State Forces,None,SOLE STATE FORCES ACTION,0,None,0
2021-11-22,2021,11,22,Explosions/Remote violence,Mali,Kidal,1,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2021-11-22,2021,11,22,Explosions/Remote violence,Mali,Menaka,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-22,2021,11,22,Battles,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-22,2021,11,22,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-22,2021,11,22,Violence against civilians,Niger,Diffa,8,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,0
2021-11-22,2021,11,22,Battles,Niger,Diffa,13,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Islamic State,0
2021-11-21,2021,11,21,Violence against civilians,Mali,Segou,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-21,2021,11,21,Battles,Mali,Mopti,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-21,2021,11,21,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-21,2021,11,21,Battles,Burkina Faso,Cascades,1,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-21,2021,11,21,Strategic developments,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-21,2021,11,21,Violence against civilians,Burkina Faso,Est,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-21,2021,11,21,Battles,Burkina Faso,Sahel,3,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2021-11-21,2021,11,21,Battles,Burkina Faso,Cascades,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-21,2021,11,21,Battles,Burkina Faso,Centre-Nord,19,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-20,2021,11,20,Violence against civilians,Mali,Tombouctou,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-20,2021,11,20,Violence against civilians,Mali,Segou,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-20,2021,11,20,Violence against civilians,Burkina Faso,Sahel,4,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,0,None,0
2021-11-20,2021,11,20,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-19,2021,11,19,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-19,2021,11,19,Violence against civilians,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-19,2021,11,19,Battles,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-19,2021,11,19,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-19,2021,11,19,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-19,2021,11,19,Violence against civilians,Mali,Segou,2,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-18,2021,11,18,Violence against civilians,Mali,Gao,1,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,0
2021-11-18,2021,11,18,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2021-11-18,2021,11,18,Violence against civilians,Mali,Mopti,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2021-11-18,2021,11,18,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,None,SOLE REBEL ACTION,1,Al-Qaeda,0
2021-11-18,2021,11,18,Battles,Burkina Faso,Centre-Nord,2,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-18,2021,11,18,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-18,2021,11,18,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2021-11-18,2021,11,18,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
